Player_name,age,position,team name,games,games started,minutes,points,Field goals,2FG,3FG,FT,R.offensive,R.defensive,R.total,Assists,Steals,BLK,Turnover,Persona fouls,year played
Richard Hamilton,32,SG,DET,55,39,27.2,14.1,.429,.442,.382,.849,0.4,1.9,2.3,3.1,0.7,0.1,1.6,1.7,2011
Tyler Hansbrough,25,PF,IND,70,29,21.9,11.0,.465,.466,.000,.779,2.1,3.2,5.2,0.6,0.5,0.2,1.1,2.3,2011
Luke Harangody,23,PF,TOT,49,0,13.1,3.9,.383,.450,.242,.731,0.8,2.1,2.9,0.6,0.3,0.3,0.3,1.6,2011
James Harden,21,SG,OKC,82,5,26.7,12.2,.436,.514,.349,.843,0.5,2.6,3.1,2.1,1.1,0.3,1.3,2.5,2011
Al Harrington,30,PF,DEN,73,3,22.8,10.5,.416,.473,.357,.735,1.0,3.5,4.5,1.4,0.5,0.1,1.5,2.8,2011
Devin Harris,27,PG,TOT,71,70,31.7,15.2,.422,.450,.322,.833,0.2,2.1,2.4,7.1,1.0,0.1,2.9,2.3,2011
Manny Harris,21,SG,CLE,54,15,17.3,5.9,.374,.376,.370,.763,0.7,1.9,2.6,1.6,0.6,0.1,1.2,1.2,2011
Mike Harris,27,PF,HOU,4,0,4.0,2.0,.500,.500,,.500,0.5,0.8,1.3,0.3,0.0,0.3,0.3,0.5,2011
Udonis Haslem,30,PF,MIA,13,0,26.5,8.0,.512,.512,,.800,2.2,5.9,8.2,0.5,0.5,0.2,1.1,3.0,2011
Spencer Hawes,22,C,PHI,81,81,21.2,7.2,.465,.480,.243,.534,1.6,4.1,5.7,1.5,0.4,0.9,1.2,2.5,2011
Chuck Hayes,27,C,HOU,74,63,28.1,7.9,.527,.529,.000,.662,3.0,5.1,8.1,2.7,1.1,0.7,1.2,2.7,2011
Gordon Hayward,20,SF,UTA,72,17,16.9,5.4,.485,.489,.473,.711,0.6,1.4,1.9,1.1,0.4,0.3,1.0,1.5,2011
Lazar Hayward,24,SF,MIN,42,0,10.0,3.8,.357,.404,.283,.786,0.5,1.1,1.7,0.7,0.3,0.2,0.5,1.0,2011
Brendan Haywood,31,C,DAL,72,8,18.5,4.4,.574,.577,.000,.362,1.8,3.4,5.2,0.3,0.2,1.0,0.7,2.0,2011
Luther Head,28,PG,SAC,36,14,16.3,5.6,.415,.430,.391,.780,0.4,1.2,1.7,1.9,0.3,0.3,0.9,1.2,2011
Gerald Henderson,23,SG,CHA,68,30,24.4,9.6,.454,.472,.194,.785,0.7,2.3,3.0,1.5,0.7,0.5,0.9,1.7,2011
Xavier Henry,19,SG,MEM,38,16,13.9,4.3,.406,.441,.118,.635,0.2,0.7,1.0,0.5,0.3,0.1,0.3,1.3,2011
Roy Hibbert,24,C,IND,81,80,27.7,12.7,.461,.463,.000,.745,2.2,5.3,7.5,2.0,0.4,1.8,2.3,3.2,2011
J.J. Hickson,22,C,CLE,80,66,28.2,13.8,.458,.461,.000,.673,2.7,6.0,8.7,1.1,0.6,0.7,2.2,2.7,2011
Nenê,28,C,DEN,75,75,30.5,14.5,.615,.618,.200,.711,1.9,5.7,7.6,2.0,1.1,1.0,1.8,3.2,2011
George Hill,24,PG,SAS,76,5,28.3,11.6,.453,.490,.377,.863,0.3,2.3,2.6,2.5,0.9,0.3,1.3,2.0,2011
Grant Hill*,38,SF,PHO,80,80,30.1,13.2,.484,.498,.395,.829,1.0,3.3,4.2,2.5,0.8,0.4,1.7,2.3,2011
Jordan Hill,23,C,HOU,72,11,15.6,5.6,.491,.494,.000,.706,1.8,2.5,4.3,0.4,0.2,0.7,0.9,2.2,2011
Kirk Hinrich,30,SG-PG,TOT,72,51,30.0,10.2,.446,.467,.399,.841,0.3,2.2,2.5,4.0,1.0,0.2,1.7,2.6,2011
Jrue Holiday,20,PG,PHI,82,82,35.4,14.0,.446,.470,.365,.823,0.8,3.2,4.0,6.5,1.5,0.4,2.7,2.5,2011
Ryan Hollins,26,C,CLE,70,16,16.9,5.3,.598,.598,,.681,1.0,1.7,2.7,0.4,0.3,0.6,1.0,2.8,2011
Al Horford,24,C,ATL,77,77,35.1,15.3,.557,.557,.500,.798,2.4,7.0,9.3,3.5,0.8,1.0,1.5,2.5,2011
Eddie House,32,SG,MIA,56,1,17.5,6.5,.399,.411,.389,.950,0.2,1.5,1.6,1.1,0.6,0.1,0.5,1.2,2011
Dwight Howard,25,C,ORL,78,78,37.6,22.9,.593,.597,.000,.596,4.0,10.1,14.1,1.4,1.4,2.4,3.6,3.3,2011
Josh Howard,30,SF,WAS,18,10,22.7,8.4,.358,.383,.241,.617,1.0,3.1,4.1,1.3,0.7,0.3,1.1,1.9,2011
Juwan Howard,37,PF,MIA,57,0,10.4,2.4,.440,.440,,.829,0.6,1.5,2.1,0.4,0.2,0.1,0.4,1.1,2011
Lester Hudson,26,PG,WAS,11,0,6.6,1.6,.250,.222,.267,.500,0.1,0.4,0.5,1.5,0.4,0.1,0.6,0.9,2011
Kris Humphries,25,PF,NJN,74,44,27.9,10.0,.527,.527,.000,.665,3.0,7.4,10.4,1.1,0.4,1.1,1.4,2.3,2011
Serge Ibaka,21,PF,OKC,82,44,27.0,9.9,.543,.544,.000,.750,2.6,5.0,7.6,0.3,0.4,2.4,0.9,3.3,2011
Andre Iguodala,27,SF,PHI,67,67,36.9,14.1,.445,.479,.337,.693,0.9,4.9,5.8,6.3,1.5,0.6,2.1,1.6,2011
Zydrunas Ilgauskas,35,C,MIA,72,51,15.9,5.0,.508,.509,.000,.783,1.5,2.5,4.0,0.4,0.3,0.8,0.7,2.6,2011
D.J. Mbenga,30,C,NOH,41,0,8.0,1.4,.469,.469,,.722,0.9,1.2,2.1,0.1,0.1,0.7,0.5,1.3,2011
Ersan İlyasova,23,PF,MIL,60,34,25.1,9.5,.436,.479,.298,.894,1.8,4.3,6.1,0.9,0.9,0.4,1.1,2.7,2011
Royal Ivey,29,SG,OKC,25,0,6.2,1.6,.421,.409,.438,1.000,0.1,0.6,0.6,0.3,0.2,0.0,0.2,0.7,2011
Jarrett Jack,27,SG-PG,TOT,83,15,20.7,8.9,.408,.429,.306,.850,0.2,1.8,2.1,2.9,0.7,0.1,1.3,1.2,2011
Darnell Jackson,25,PF,SAC,59,2,8.2,3.2,.487,.503,.273,.612,0.8,0.8,1.6,0.2,0.2,0.1,0.4,1.0,2011
Stephen Jackson,32,SG,CHA,67,67,35.9,18.5,.411,.449,.337,.816,0.8,3.7,4.5,3.6,1.2,0.4,3.1,2.4,2011
Damion James,23,SF,NJN,25,9,16.1,4.4,.447,.460,.000,.643,0.7,2.7,3.4,0.8,0.6,0.5,1.0,1.4,2011
LeBron James,26,SF,MIA,79,79,38.8,26.7,.510,.552,.330,.759,1.0,6.5,7.5,7.0,1.6,0.6,3.6,2.1,2011
Antawn Jamison,34,PF,CLE,56,38,32.9,18.0,.427,.462,.346,.731,1.5,5.2,6.7,1.7,0.9,0.5,1.4,2.4,2011
Othyus Jeffers,25,SG,TOT,17,1,18.9,5.5,.477,.492,.250,.652,1.5,2.5,3.9,1.2,1.0,0.0,0.8,1.9,2011
Al Jefferson,26,C,UTA,82,82,35.9,18.6,.496,.496,,.761,2.9,6.8,9.7,1.8,0.6,1.9,1.3,2.9,2011
Richard Jefferson,30,SF,SAS,81,81,30.4,11.0,.474,.504,.440,.759,0.7,3.2,3.8,1.3,0.5,0.4,1.1,2.0,2011
Jared Jeffries,29,PF,TOT,42,9,14.3,1.8,.349,.364,.222,.414,1.5,1.3,2.8,0.9,0.7,0.4,0.5,1.8,2011
Brandon Jennings,21,PG,MIL,63,61,34.4,16.2,.390,.422,.323,.809,0.7,3.0,3.7,4.8,1.5,0.3,2.3,2.1,2011
Eugene Jeter,27,PG,SAC,62,1,13.8,4.1,.409,.437,.200,.902,0.1,1.0,1.1,2.6,0.5,0.0,0.8,0.9,2011
Yi Jianlian,23,PF,WAS,63,11,17.7,5.6,.418,.425,.231,.681,1.3,2.7,3.9,0.4,0.4,0.5,0.8,1.8,2011
Amir Johnson,23,PF,TOR,72,54,25.7,9.6,.568,.569,.000,.788,2.6,3.8,6.4,1.1,0.7,1.2,1.0,3.7,2011
Armon Johnson,21,PG,POR,38,0,7.3,2.9,.455,.461,.417,.591,0.3,0.7,0.9,1.2,0.1,0.0,1.0,0.8,2011
Chris Johnson,25,C,TOT,14,1,9.9,2.4,.429,.429,,.750,0.9,1.4,2.3,0.2,0.2,0.6,0.7,1.5,2011
James Johnson,23,SF,TOT,38,25,21.6,7.1,.456,.493,.235,.662,1.0,2.8,3.7,2.3,0.9,1.0,1.7,2.5,2011
Joe Johnson,29,SG,ATL,72,72,35.5,18.2,.443,.494,.297,.802,0.8,3.2,4.0,4.7,0.7,0.1,2.0,1.8,2011
Trey Johnson,26,SG,TOT,8,0,11.8,4.3,.364,.367,.333,.900,0.3,0.6,0.9,1.4,0.1,0.1,0.6,1.5,2011
Wesley Johnson,23,SG,MIN,79,63,26.2,9.0,.397,.427,.356,.696,0.6,2.4,3.0,1.9,0.7,0.7,1.2,2.1,2011
Dahntay Jones,30,SG,IND,45,2,13.1,6.3,.467,.491,.359,.767,0.1,1.4,1.4,0.7,0.4,0.2,0.7,1.6,2011
Dominique Jones,22,SG,DAL,18,0,7.5,2.3,.311,.341,.000,.824,0.3,1.1,1.4,1.1,0.3,0.2,0.6,0.4,2011
James Jones,30,SF,MIA,81,8,19.1,5.9,.422,.390,.429,.833,0.3,1.7,2.0,0.5,0.4,0.2,0.3,1.6,2011
Solomon Jones,26,C,IND,39,0,13.5,3.6,.405,.408,.000,.661,1.2,1.7,2.9,0.8,0.3,0.6,0.9,2.4,2011
DeAndre Jordan,22,C,LAC,80,66,25.6,7.1,.686,.688,.000,.452,2.6,4.6,7.2,0.5,0.5,1.8,1.3,3.2,2011
Chris Kaman,28,C,LAC,32,15,26.2,12.4,.471,.471,,.754,1.6,5.4,7.0,1.4,0.5,1.5,1.8,2.3,2011
Jason Kapono,29,SF,PHI,24,2,4.7,0.7,.250,.300,.125,.500,0.1,0.3,0.5,0.2,0.1,0.0,0.1,0.2,2011
Jason Kidd*,37,PG,DAL,80,80,33.2,7.9,.361,.400,.340,.870,0.4,4.0,4.4,8.2,1.7,0.4,2.2,1.5,2011
Andrei Kirilenko,29,SF,UTA,64,62,31.2,11.7,.467,.489,.367,.770,1.6,3.5,5.1,3.0,1.3,1.2,1.8,1.8,2011
Linas Kleiza,26,SF,TOR,39,23,26.5,11.2,.438,.505,.298,.631,0.9,3.6,4.5,1.0,0.5,0.2,1.7,2.5,2011
Kyle Korver,29,SG,CHI,82,0,20.1,8.3,.434,.455,.415,.885,0.1,1.7,1.8,1.5,0.4,0.2,0.7,1.9,2011
Kosta Koufos,21,C,TOT,50,2,8.7,3.2,.453,.459,.000,.558,1.1,1.5,2.6,0.1,0.2,0.5,0.6,1.2,2011
Nenad Krstić,27,C,TOT,71,67,22.1,8.1,.511,.511,,.774,1.7,3.0,4.7,0.4,0.4,0.4,0.8,2.6,2011
Carl Landry,27,PF,TOT,76,26,26.4,11.9,.502,.505,.000,.740,2.2,2.4,4.6,0.8,0.5,0.4,1.4,2.6,2011
Acie Law,26,PG,TOT,51,0,14.2,4.2,.435,.500,.167,.734,0.2,1.0,1.2,1.6,0.6,0.0,0.8,1.2,2011
Gani Lawal,22,PF,PHO,1,0,2.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011
Ty Lawson,23,PG,DEN,80,31,26.3,11.7,.503,.536,.404,.764,0.8,1.8,2.6,4.7,1.0,0.1,1.7,1.7,2011
Courtney Lee,25,SG,HOU,81,1,21.3,8.3,.439,.453,.408,.792,0.6,2.0,2.6,1.2,0.7,0.2,0.8,1.3,2011
David Lee,27,PF,GSW,73,73,36.1,16.5,.507,.508,.333,.787,3.0,6.8,9.8,3.2,1.0,0.4,2.3,2.9,2011
Rashard Lewis,31,SF-PF,TOT,57,52,32.0,11.7,.433,.488,.357,.802,1.2,3.8,5.1,1.6,0.9,0.5,1.5,2.8,2011
Jeremy Lin,22,PG,GSW,29,0,9.8,2.6,.389,.403,.200,.760,0.4,0.8,1.2,1.4,1.1,0.3,0.6,1.1,2011
Shaun Livingston,25,PG,CHA,73,0,17.3,6.6,.466,.468,.250,.864,0.4,1.6,2.0,2.2,0.6,0.4,1.2,1.5,2011
Brook Lopez,22,C,NJN,82,82,35.2,20.4,.492,.492,.000,.787,2.4,3.5,6.0,1.6,0.6,1.5,2.1,2.9,2011
Robin Lopez,22,C,PHO,67,56,14.8,6.4,.501,.501,,.740,1.2,2.0,3.2,0.1,0.3,0.7,0.7,2.1,2011
Kevin Love,22,PF,MIN,73,73,35.8,20.2,.470,.483,.417,.850,4.5,10.7,15.2,2.5,0.6,0.4,2.1,2.0,2011
Kyle Lowry,24,PG,HOU,75,71,34.2,13.5,.426,.464,.376,.765,1.2,2.9,4.1,6.7,1.4,0.3,2.1,2.8,2011
John Lucas III,28,PG,CHI,2,0,5.0,1.0,.333,.500,.000,.000,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2011
Corey Maggette,31,SF,MIL,67,18,20.9,12.0,.453,.468,.359,.834,0.7,2.9,3.6,1.3,0.3,0.1,1.9,2.6,2011
Jamaal Magloire,32,C,MIA,18,0,8.8,1.9,.591,.591,,.500,0.9,2.4,3.4,0.2,0.2,0.1,0.3,1.4,2011
Ian Mahinmi,24,C,DAL,56,0,8.7,3.1,.561,.573,.000,.768,0.8,1.4,2.1,0.1,0.3,0.3,0.4,1.9,2011
Shawn Marion,32,SF,DAL,80,27,28.2,12.5,.520,.536,.152,.768,2.1,4.8,6.9,1.4,0.9,0.6,1.6,1.8,2011
Sean Marks,35,C,POR,29,0,7.2,1.6,.432,.405,1.000,.625,0.6,0.8,1.4,0.1,0.1,0.2,0.4,1.5,2011
Cartier Martin,26,SF,WAS,52,1,10.4,4.0,.390,.386,.394,.700,0.4,1.0,1.4,0.3,0.3,0.1,0.3,1.0,2011
Kenyon Martin,33,PF,DEN,48,48,25.7,8.6,.511,.518,.222,.583,1.4,4.8,6.2,2.3,0.9,0.7,1.2,2.8,2011
Kevin Martin,27,SG,HOU,80,80,32.5,23.5,.436,.467,.383,.888,0.4,2.9,3.2,2.5,1.0,0.2,2.3,1.9,2011
Roger Mason,30,SG,NYK,26,0,12.3,2.9,.338,.303,.364,.700,0.2,1.5,1.7,0.8,0.2,0.1,0.2,1.0,2011
Wesley Matthews,24,SG,POR,82,69,33.6,15.9,.449,.476,.407,.844,0.6,2.6,3.1,2.0,1.2,0.1,1.7,2.4,2011
Jason Maxiell,27,PF,DET,57,14,16.3,4.2,.492,.492,,.515,1.2,1.9,3.0,0.3,0.4,0.4,0.8,1.6,2011
Eric Maynor,23,PG,OKC,82,0,14.6,4.2,.402,.409,.385,.729,0.3,1.2,1.5,2.9,0.4,0.1,0.9,1.2,2011
O.J. Mayo,23,SG,MEM,71,17,26.3,11.3,.407,.431,.364,.756,0.5,1.9,2.4,2.0,1.0,0.4,1.4,1.8,2011
Luc Mbah a Moute,24,PF,MIL,79,52,26.5,6.7,.463,.470,.000,.707,2.1,3.2,5.3,0.9,0.9,0.4,1.0,2.3,2011
Antonio McDyess,36,PF,SAS,73,16,19.0,5.3,.491,.493,.000,.675,1.7,3.7,5.4,1.2,0.5,0.5,1.0,2.2,2011
JaVale McGee,23,C,WAS,79,75,27.8,10.1,.550,.552,.000,.583,2.8,5.2,8.0,0.5,0.5,2.4,1.3,2.9,2011
Tracy McGrady*,31,SG,DET,72,39,23.4,8.0,.442,.462,.341,.698,0.7,2.8,3.5,3.5,0.9,0.5,1.4,1.4,2011
Dominic McGuire,25,SF,CHA,52,8,14.6,3.3,.396,.400,.000,.769,1.2,2.6,3.8,0.8,0.2,0.6,0.5,1.8,2011
Josh McRoberts,23,PF,IND,72,51,22.2,7.4,.547,.577,.383,.739,1.5,3.8,5.3,2.1,0.7,0.8,1.3,2.3,2011
Jodie Meeks,23,SG,PHI,74,64,27.9,10.5,.425,.468,.397,.894,0.3,2.0,2.3,1.1,0.9,0.1,0.8,1.3,2011
Pops Mensah-Bonsu,27,PF,NOH,7,0,5.0,0.3,.333,.333,,,0.4,1.1,1.6,0.3,0.0,0.0,0.3,1.6,2011
C.J. Miles,23,SF,UTA,78,19,25.2,12.8,.407,.459,.322,.811,0.7,2.6,3.3,1.7,0.9,0.5,1.2,2.8,2011
Darko Miličić,25,C,MIN,69,69,24.4,8.8,.469,.469,,.557,1.9,3.3,5.2,1.5,0.8,2.0,2.2,3.3,2011
Andre Miller,34,PG,POR,81,81,32.7,12.7,.460,.476,.108,.853,1.2,2.5,3.7,7.0,1.4,0.1,2.4,2.1,2011
Brad Miller,34,C,HOU,60,5,16.9,6.4,.446,.487,.374,.830,0.7,3.0,3.7,2.4,0.5,0.4,0.9,1.6,2011
Mike Miller,30,SG,MIA,41,2,20.4,5.6,.401,.452,.364,.676,0.9,3.6,4.5,1.2,0.5,0.0,1.0,2.1,2011
Patty Mills,22,PG,POR,64,0,12.2,5.5,.412,.451,.353,.766,0.3,0.5,0.8,1.7,0.4,0.0,1.0,1.0,2011
Paul Millsap,25,PF,UTA,76,76,34.3,17.3,.531,.535,.391,.757,2.2,5.5,7.6,2.5,1.4,0.9,1.9,3.6,2011
Yao Ming*,30,C,HOU,5,5,18.2,10.2,.486,.486,,.938,1.4,4.0,5.4,0.8,0.0,1.6,1.4,2.6,2011
Nazr Mohammed,33,C,TOT,75,37,17.1,7.1,.522,.523,.000,.598,1.9,3.0,4.9,0.3,0.4,0.7,0.9,2.5,2011
Greg Monroe,20,C,DET,80,48,27.8,9.4,.551,.552,.000,.622,3.1,4.4,7.5,1.3,1.2,0.6,1.0,2.5,2011
Jamario Moon,30,SF,TOT,59,20,17.7,4.3,.407,.504,.309,.882,0.4,2.4,2.8,0.9,0.5,0.6,0.4,1.1,2011
Anthony Morrow,25,SG,NJN,58,47,32.0,13.2,.450,.469,.423,.897,0.6,2.3,3.0,1.2,0.3,0.1,0.9,2.3,2011
Timofey Mozgov,24,C,TOT,45,14,11.6,3.6,.474,.474,,.712,1.0,1.7,2.7,0.3,0.3,0.6,0.8,1.9,2011
Byron Mullens,21,PF,OKC,13,0,6.5,1.9,.321,.321,,.500,0.5,1.4,1.8,0.0,0.2,0.2,0.6,0.8,2011
Troy Murphy,30,PF,TOT,35,4,13.3,3.1,.368,.457,.152,.667,0.6,2.6,3.2,0.7,0.4,0.1,0.6,1.3,2011
Hamady N'Diaye,24,C,WAS,16,0,5.0,0.9,.800,.800,,.500,0.1,0.3,0.4,0.0,0.1,0.3,0.2,1.1,2011
Eduardo Nájera,34,PF,CHA,31,0,12.0,2.2,.361,.395,.324,.545,0.5,1.0,1.4,0.6,0.4,0.2,0.4,1.7,2011
Steve Nash*,36,PG,PHO,75,75,33.3,14.7,.492,.525,.395,.912,0.5,2.9,3.5,11.4,0.6,0.1,3.5,1.2,2011
Gary Neal,26,SG,SAS,80,1,21.1,9.8,.451,.481,.419,.808,0.3,2.2,2.5,1.2,0.3,0.1,1.0,1.9,2011
Jameer Nelson,28,PG,ORL,76,76,30.5,13.1,.446,.471,.401,.802,0.5,2.5,3.0,6.0,1.0,0.0,2.6,2.8,2011
Joakim Noah,25,C,CHI,48,48,32.8,11.7,.525,.526,.000,.739,3.8,6.6,10.4,2.2,1.0,1.5,1.9,3.3,2011
Andrés Nocioni,31,SF,PHI,54,17,17.2,6.1,.426,.478,.356,.803,0.4,2.8,3.1,0.8,0.3,0.3,0.9,1.9,2011
Steve Novak,27,SF,TOT,30,0,7.2,3.5,.522,.429,.565,1.000,0.1,0.8,0.9,0.1,0.0,0.2,0.1,0.5,2011
Dirk Nowitzki,32,PF,DAL,73,73,34.3,23.0,.517,.538,.393,.892,0.7,6.3,7.0,2.6,0.5,0.6,1.9,2.4,2011
Jermaine O'Neal,32,C,BOS,24,10,18.0,5.4,.459,.463,.000,.674,1.0,2.6,3.7,0.5,0.1,1.3,1.1,2.7,2011
Shaquille O'Neal*,38,C,BOS,37,36,20.3,9.2,.667,.667,,.557,1.3,3.5,4.8,0.7,0.4,1.1,1.5,3.2,2011
Fabricio Oberto,35,C,POR,5,0,9.0,1.4,.600,.600,,.500,0.6,0.8,1.4,0.0,0.0,0.0,0.6,2.0,2011
Lamar Odom,31,PF,LAL,82,35,32.2,14.4,.530,.566,.382,.675,2.1,6.5,8.7,3.0,0.6,0.7,1.7,2.4,2011
Emeka Okafor,28,C,NOH,72,72,31.8,10.3,.573,.574,.000,.562,3.2,6.3,9.5,0.6,0.6,1.8,1.7,3.2,2011
Mehmet Okur,31,C,UTA,13,0,12.9,4.9,.355,.370,.313,.750,0.7,1.6,2.3,1.5,0.3,0.3,0.5,1.4,2011
Travis Outlaw,26,SF,NJN,82,55,28.8,9.2,.375,.413,.302,.772,0.7,3.3,4.0,1.0,0.4,0.4,0.9,1.8,2011
Larry Owens,28,SF,TOT,12,0,11.9,3.3,.469,.474,.462,.444,0.1,1.2,1.3,0.7,0.8,0.4,0.4,1.5,2011
Zaza Pachulia,26,C,ATL,79,7,15.7,4.4,.461,.461,,.754,1.5,2.7,4.2,0.7,0.4,0.3,0.9,2.3,2011
Anthony Parker,35,SF,CLE,72,65,29.0,8.3,.399,.412,.379,.779,0.5,2.6,3.0,3.0,0.9,0.1,1.1,1.5,2011
Tony Parker,28,PG,SAS,78,78,32.4,17.5,.519,.531,.357,.769,0.4,2.7,3.1,6.6,1.2,0.0,2.6,1.7,2011
Patrick Patterson,21,PF,HOU,52,6,16.7,6.3,.558,.562,.000,.714,1.7,2.2,3.8,0.8,0.3,0.7,0.6,1.5,2011
Chris Paul,25,PG,NOH,80,80,36.0,15.9,.463,.482,.388,.878,0.5,3.6,4.1,9.8,2.4,0.1,2.2,2.5,2011
Sasha Pavlović,27,SG-SF,TOT,31,7,11.7,2.5,.403,.415,.387,.600,0.0,1.0,1.0,0.5,0.3,0.2,0.4,1.1,2011
Nikola Peković,25,C,MIN,65,11,13.6,5.5,.517,.517,,.763,1.4,1.6,3.0,0.4,0.3,0.5,1.4,2.8,2011
Kendrick Perkins,26,C,TOT,29,24,25.6,6.0,.515,.515,,.556,2.1,5.9,8.0,0.9,0.3,0.9,1.9,3.1,2011
Morris Peterson,33,SG,OKC,4,0,5.8,1.0,.400,.500,.000,,0.0,0.8,0.8,0.3,0.0,0.0,0.0,1.3,2011
Johan Petro,25,C,NJN,77,1,11.6,3.5,.445,.451,.000,.536,0.8,1.9,2.8,0.6,0.4,0.4,0.6,2.3,2011
Paul Pierce*,33,SF,BOS,80,80,34.7,18.9,.497,.547,.374,.860,0.4,5.0,5.4,3.3,1.0,0.6,2.1,2.9,2011
Mickaël Piétrus,28,SG-SF,TOT,57,4,19.4,7.2,.392,.450,.360,.684,0.3,1.9,2.2,0.6,0.5,0.4,0.7,1.8,2011
Dexter Pittman,22,C,MIA,2,0,5.5,1.0,.333,.333,,,0.5,1.0,1.5,0.0,0.0,0.0,1.0,1.0,2011
Quincy Pondexter,22,SF,NOH,66,6,11.1,2.8,.406,.423,.360,.706,0.3,1.0,1.3,0.4,0.3,0.2,0.2,1.0,2011
James Posey,34,SF,IND,49,0,17.1,4.9,.336,.483,.316,.733,0.2,2.8,3.0,0.7,0.5,0.1,0.5,2.1,2011
Leon Powe,27,C-PF,TOT,30,3,10.9,5.3,.496,.504,.000,.556,0.8,1.3,2.1,0.2,0.3,0.1,0.4,1.5,2011
Josh Powell,28,PF,ATL,54,0,12.1,4.1,.452,.454,.000,.800,0.9,1.6,2.5,0.4,0.1,0.1,1.0,1.4,2011
A.J. Price,24,PG,IND,50,0,15.9,6.5,.356,.427,.275,.667,0.3,1.1,1.4,2.2,0.6,0.0,1.1,1.2,2011
Ronnie Price,27,SG,UTA,59,0,12.2,3.3,.352,.383,.290,.744,0.4,0.7,1.0,0.9,0.7,0.1,0.9,1.8,2011
Tayshaun Prince,30,SF,DET,78,78,32.8,14.1,.473,.486,.347,.702,1.0,3.2,4.2,2.8,0.4,0.5,1.1,1.2,2011
Joel Przybilla,31,C,TOT,36,9,14.4,1.8,.568,.568,,.519,1.0,3.0,4.0,0.4,0.1,0.4,0.8,2.2,2011
Chris Quinn,27,PG,SAS,41,0,7.1,2.0,.363,.407,.297,.500,0.1,0.5,0.6,1.0,0.1,0.0,0.3,0.7,2011
Vladimir Radmanović,30,PF,GSW,74,6,15.8,5.1,.431,.462,.405,.882,0.9,2.0,2.9,1.1,0.6,0.6,0.8,2.1,2011
Anthony Randolph,21,C-PF,TOT,40,3,14.8,7.6,.466,.469,.250,.674,1.1,2.9,4.0,0.8,0.6,0.6,1.3,1.6,2011
Zach Randolph,29,PF,MEM,75,74,36.3,20.1,.503,.515,.186,.758,4.3,7.8,12.2,2.2,0.8,0.3,2.0,2.3,2011
Theo Ratliff,37,C,LAL,10,0,7.1,0.2,.167,.167,,.000,0.6,0.7,1.3,0.3,0.2,0.5,0.3,0.7,2011
Andy Rautins,24,SG,NYK,5,0,4.8,1.6,.429,.667,.250,.500,0.0,0.2,0.2,0.6,0.2,0.0,1.4,0.0,2011
Michael Redd,31,SG,MIL,10,0,13.4,4.4,.400,.500,.235,1.000,0.0,0.8,0.8,1.2,0.2,0.1,0.4,0.4,2011
J.J. Redick,26,SG,ORL,59,5,25.6,10.1,.441,.482,.397,.875,0.1,1.8,1.9,1.7,0.5,0.1,0.9,1.4,2011
Jason Richardson,30,SG,TOT,80,80,33.9,15.6,.447,.490,.395,.730,0.8,3.3,4.1,1.8,1.2,0.2,1.2,2.0,2011
Quentin Richardson,30,SF,ORL,57,19,16.8,4.4,.341,.413,.288,.750,0.7,2.4,3.1,0.7,0.4,0.1,0.6,1.3,2011
Luke Ridnour,29,PG,MIN,71,66,30.4,11.8,.468,.479,.440,.883,0.5,2.3,2.8,5.4,1.3,0.1,2.2,2.1,2011
Nate Robinson,26,PG,TOT,59,11,17.2,6.8,.399,.483,.325,.818,0.3,1.3,1.5,1.9,0.5,0.1,1.2,1.9,2011
Rajon Rondo,24,PG,BOS,68,68,37.2,10.6,.475,.491,.233,.568,1.3,3.1,4.4,11.2,2.3,0.2,3.4,1.8,2011
Derrick Rose,22,PG,CHI,81,81,37.4,25.0,.445,.481,.332,.858,1.0,3.1,4.1,7.7,1.0,0.6,3.4,1.7,2011
Quinton Ross,29,SF,NJN,36,4,9.8,1.6,.441,.464,.000,.357,0.3,0.6,0.8,0.3,0.1,0.2,0.2,1.1,2011
Brandon Roy,26,SG,POR,47,23,27.9,12.2,.400,.418,.333,.848,0.6,2.0,2.6,2.7,0.8,0.3,1.2,1.6,2011
Brandon Rush,25,SG,IND,67,21,26.2,9.1,.421,.425,.417,.755,0.5,2.7,3.2,0.9,0.6,0.5,1.0,1.6,2011
John Salmons,31,SG,MIL,73,70,35.0,14.0,.415,.427,.379,.813,0.4,3.3,3.6,3.5,1.0,0.4,1.9,2.2,2011
Samardo Samuels,22,PF,CLE,37,10,18.9,7.8,.456,.462,.000,.618,2.0,2.2,4.3,0.5,0.4,0.5,1.4,2.4,2011
Larry Sanders,22,C,MIL,60,12,14.5,4.3,.433,.433,,.560,1.0,2.0,3.0,0.3,0.4,1.2,0.6,2.0,2011
Brian Scalabrine,32,PF,CHI,18,0,4.9,1.1,.526,.714,.000,,0.1,0.4,0.4,0.3,0.2,0.2,0.3,1.0,2011
Luis Scola,30,PF,HOU,74,74,32.6,18.3,.504,.505,.000,.738,2.0,6.2,8.2,2.5,0.6,0.6,2.0,3.1,2011
Thabo Sefolosha,26,SG,OKC,79,79,25.9,5.1,.471,.558,.275,.747,0.8,3.6,4.4,1.4,1.2,0.5,0.7,2.2,2011
