Player_name,age,position,team name,games,games started,minutes,points,Field goals,2FG,3FG,FT,R.offensive,R.defensive,R.total,Assists,Steals,BLK,Turnover,Persona fouls,year played
Blake Griffin,22,PF,LAC,66,66,36.2,20.7,.549,.556,.125,.521,3.3,7.6,10.9,3.2,0.8,0.7,2.3,3.3,2012
Hamed Haddadi,26,C,MEM,35,0,5.9,2.0,.542,.553,.000,.692,0.8,1.2,2.0,0.2,0.0,0.7,0.6,1.2,2012
Jordan Hamilton,21,SF,DEN,26,2,9.9,4.4,.432,.484,.362,.400,0.4,2.0,2.4,0.8,0.2,0.1,0.6,0.6,2012
Richard Hamilton,33,SG,CHI,28,28,24.9,11.6,.452,.466,.370,.784,0.7,1.6,2.4,3.0,0.4,0.0,1.8,2.0,2012
Tyler Hansbrough,26,PF,IND,66,0,21.8,9.3,.405,.406,.000,.813,1.7,2.7,4.4,0.5,0.8,0.1,1.0,2.4,2012
Luke Harangody,24,PF,CLE,21,1,11.0,2.9,.354,.409,.238,.750,1.0,1.6,2.5,0.3,0.3,0.1,0.2,0.8,2012
James Harden,22,SG,OKC,62,2,31.4,16.8,.491,.579,.390,.846,0.5,3.6,4.1,3.7,1.0,0.2,2.2,2.4,2012
Justin Harper,22,PF,ORL,14,0,6.0,1.4,.290,.389,.154,.000,0.2,0.6,0.9,0.1,0.1,0.2,0.4,0.4,2012
Josh Harrellson,22,PF,NYK,37,4,14.6,4.4,.423,.478,.339,.615,1.3,2.6,3.9,0.3,0.6,0.5,0.5,1.3,2012
Al Harrington,31,PF,DEN,64,1,27.5,14.2,.446,.519,.333,.676,1.1,5.0,6.1,1.4,0.9,0.2,1.8,2.8,2012
Devin Harris,28,PG,UTA,63,63,27.6,11.3,.445,.498,.362,.746,0.2,1.6,1.8,5.0,1.0,0.2,1.9,2.2,2012
Manny Harris,22,SG,CLE,26,5,17.5,6.7,.400,.421,.333,.695,0.4,2.3,2.7,1.2,0.5,0.2,1.0,1.1,2012
Terrel Harris,24,SG,MIA,22,1,14.5,3.6,.349,.477,.205,.667,0.8,1.5,2.3,1.2,0.4,0.1,1.1,1.5,2012
Tobias Harris,19,SF,MIL,42,9,11.4,5.0,.467,.500,.261,.815,0.7,1.7,2.4,0.5,0.3,0.2,0.7,1.1,2012
Udonis Haslem,31,PF,MIA,64,10,24.8,6.0,.423,.423,,.814,1.8,5.5,7.3,0.7,0.5,0.4,0.9,2.2,2012
Spencer Hawes,23,C,PHI,37,29,24.9,9.6,.489,.498,.250,.727,2.1,5.2,7.3,2.6,0.4,1.3,1.5,2.7,2012
Chuck Hayes,28,C,SAC,54,9,19.2,3.2,.429,.435,.000,.667,1.3,3.0,4.3,1.4,0.7,0.3,0.9,2.1,2012
Gordon Hayward,21,SF,UTA,66,58,30.5,11.8,.456,.496,.346,.832,0.9,2.6,3.5,3.1,0.8,0.6,1.7,1.6,2012
Lazar Hayward,25,SF,OKC,26,0,5.4,1.4,.342,.375,.286,.583,0.1,0.5,0.6,0.2,0.1,0.0,0.3,0.7,2012
Brendan Haywood,32,C,DAL,54,54,21.2,5.2,.518,.518,,.469,2.6,3.4,6.0,0.4,0.4,1.0,0.9,2.2,2012
Gerald Henderson,24,SG,CHA,55,55,33.3,15.1,.459,.475,.234,.760,1.2,2.9,4.1,2.3,0.9,0.4,1.8,2.3,2012
Xavier Henry,20,SG,NOH,45,0,16.9,5.3,.395,.393,.412,.612,0.5,1.8,2.4,0.8,0.6,0.2,0.8,1.3,2012
Roy Hibbert,25,C,IND,65,65,29.8,12.8,.497,.498,.000,.711,3.3,5.5,8.8,1.7,0.5,2.0,2.0,3.0,2012
J.J. Hickson,23,PF,TOT,54,19,23.0,8.4,.467,.469,.000,.642,2.5,3.7,6.2,0.8,0.6,0.6,1.3,1.6,2012
Cory Higgins,22,PG,CHA,38,0,11.1,3.9,.325,.343,.200,.700,0.2,0.7,0.9,0.9,0.1,0.2,1.0,1.1,2012
Nenê,29,C,TOT,39,33,28.5,13.7,.537,.542,.000,.673,1.6,5.8,7.5,2.1,1.1,1.0,2.5,2.4,2012
George Hill,25,PG,IND,50,9,25.5,9.6,.442,.489,.367,.778,0.6,2.4,3.0,2.9,0.8,0.3,1.0,2.0,2012
Grant Hill*,39,SF,PHO,49,46,28.1,10.2,.446,.470,.264,.761,0.6,2.9,3.5,2.2,0.8,0.6,1.3,1.8,2012
Jordan Hill,24,C,TOT,39,8,14.1,5.0,.497,.506,.000,.638,1.6,3.2,4.8,0.4,0.4,0.7,0.8,1.8,2012
Kirk Hinrich,31,SG,ATL,48,31,25.8,6.6,.414,.472,.346,.781,0.2,1.9,2.1,2.8,0.8,0.2,1.2,2.1,2012
Darington Hobson,24,SG,MIL,5,0,7.8,0.8,.154,.286,.000,,0.0,0.6,0.6,1.2,0.0,0.0,0.4,0.2,2012
Jrue Holiday,21,PG,PHI,65,65,33.8,13.5,.432,.445,.380,.783,0.9,2.4,3.3,4.5,1.6,0.3,2.1,2.1,2012
Ryan Hollins,27,C,TOT,39,8,13.4,3.4,.548,.548,,.520,0.9,1.2,2.1,0.2,0.1,0.4,0.9,2.0,2012
Tyler Honeycutt,21,SF,SAC,15,0,5.9,1.3,.333,.333,.333,.600,0.2,0.7,0.9,0.5,0.3,0.2,0.1,0.2,2012
Al Horford,25,C,ATL,11,11,31.6,12.4,.553,.559,.000,.733,2.4,4.6,7.0,2.2,0.9,1.3,1.5,1.9,2012
Dennis Horner,23,PF,NJN,8,0,2.8,0.6,.250,.333,.000,.750,0.3,0.4,0.6,0.0,0.0,0.0,0.1,0.1,2012
Dwight Howard,26,C,ORL,54,54,38.3,20.6,.573,.579,.000,.491,3.7,10.8,14.5,1.9,1.5,2.1,3.2,2.9,2012
Josh Howard,31,SF,UTA,43,18,23.0,8.7,.399,.417,.243,.773,0.9,2.8,3.7,1.2,0.7,0.2,1.2,2.1,2012
Juwan Howard,38,PF,MIA,28,0,6.8,1.5,.309,.309,,.800,0.6,1.0,1.7,0.4,0.1,0.0,0.7,0.6,2012
Lester Hudson,27,PG,TOT,16,0,20.9,10.9,.383,.469,.250,.829,0.4,2.4,2.9,2.3,0.9,0.2,2.0,1.6,2012
Larry Hughes,33,PG,ORL,9,0,12.7,1.3,.227,.267,.143,.500,0.1,0.4,0.6,0.8,0.2,0.0,1.3,1.1,2012
Kris Humphries,26,PF,NJN,62,62,34.9,13.8,.481,.481,,.752,3.8,7.2,11.0,1.5,0.8,1.2,1.9,2.8,2012
Serge Ibaka,22,PF,OKC,66,66,27.2,9.1,.535,.536,.333,.661,2.9,4.6,7.5,0.4,0.5,3.7,1.2,2.7,2012
Andre Iguodala,28,SF,PHI,62,62,35.6,12.4,.454,.481,.394,.617,0.9,5.2,6.1,5.5,1.7,0.5,1.9,1.5,2012
Ersan İlyasova,24,PF,MIL,60,41,27.6,13.0,.492,.501,.455,.781,3.3,5.6,8.8,1.2,0.7,0.7,1.3,2.2,2012
Kyrie Irving,19,PG,CLE,51,51,30.5,18.5,.469,.491,.399,.872,0.9,2.9,3.7,5.4,1.1,0.4,3.1,2.2,2012
Royal Ivey,30,SG,OKC,34,0,10.4,2.1,.356,.400,.340,.125,0.0,0.7,0.7,0.3,0.4,0.0,0.3,1.1,2012
Jarrett Jack,28,PG,NOH,45,39,34.0,15.6,.456,.482,.348,.872,0.5,3.4,3.9,6.3,0.7,0.2,2.4,2.1,2012
Reggie Jackson,21,PG,OKC,45,0,11.1,3.1,.321,.392,.210,.862,0.3,0.9,1.2,1.6,0.6,0.0,0.8,0.7,2012
Stephen Jackson,33,SF,TOT,47,14,25.8,9.8,.374,.431,.288,.825,0.5,3.0,3.5,2.5,1.1,0.3,2.2,2.1,2012
Damion James,24,SF,NJN,7,7,24.3,4.9,.371,.382,.000,.667,1.0,3.7,4.7,0.4,1.0,1.0,1.7,2.4,2012
LeBron James,27,SF,MIA,62,62,37.5,27.1,.531,.556,.362,.771,1.5,6.4,7.9,6.2,1.9,0.8,3.4,1.5,2012
Mike James,36,PG,CHI,11,0,10.9,4.8,.408,.359,.600,.875,0.2,0.7,0.9,2.6,0.4,0.2,1.3,1.8,2012
Antawn Jamison,35,PF,CLE,65,65,33.1,17.2,.403,.425,.341,.683,1.9,4.4,6.3,2.0,0.8,0.7,1.4,2.5,2012
Al Jefferson,27,C,UTA,61,61,34.0,19.2,.492,.493,.250,.774,2.2,7.4,9.6,2.2,0.8,1.7,1.0,2.5,2012
Richard Jefferson,31,SF,TOT,63,44,27.7,9.2,.416,.411,.420,.694,0.4,3.1,3.5,1.4,0.6,0.3,0.8,1.9,2012
Jared Jeffries,30,PF,NYK,39,4,18.7,4.4,.410,.438,.188,.681,1.8,2.1,3.9,0.7,0.7,0.6,0.7,2.3,2012
Charles Jenkins,22,PG,GSW,51,28,17.5,5.8,.447,.469,.150,.872,0.2,1.2,1.3,3.3,0.6,0.1,1.2,1.7,2012
Brandon Jennings,22,PG,MIL,66,66,35.3,19.1,.418,.464,.332,.808,0.7,2.7,3.4,5.5,1.6,0.3,2.2,1.7,2012
Jonas Jerebko,24,PF,DET,64,13,22.9,8.7,.468,.519,.302,.806,1.5,3.3,4.8,0.7,0.6,0.3,1.0,2.5,2012
Yi Jianlian,24,PF,DAL,30,0,6.8,2.6,.378,.389,.300,.667,0.4,1.2,1.6,0.2,0.2,0.3,0.5,0.8,2012
Amir Johnson,24,PF,TOR,64,43,24.3,7.1,.576,.579,.400,.690,2.3,4.0,6.4,1.2,0.5,1.1,1.5,3.3,2012
Armon Johnson,22,PG,TOT,9,0,13.8,5.2,.465,.475,.333,1.000,0.1,1.3,1.4,1.2,0.6,0.0,0.7,1.0,2012
Carldell Johnson,29,PG,NOH,15,0,7.9,1.8,.314,.350,.267,.333,0.1,0.5,0.6,1.5,0.5,0.0,0.5,0.7,2012
Chris Johnson,26,C,TOT,27,0,6.5,2.0,.488,.488,,.789,0.6,0.9,1.5,0.1,0.2,0.3,0.6,1.2,2012
Ivan Johnson,27,PF,ATL,56,0,16.7,6.4,.513,.517,.333,.720,1.2,2.9,4.0,0.6,0.8,0.3,1.2,2.1,2012
JaJuan Johnson,22,PF,BOS,36,0,8.3,3.2,.446,.446,,.667,0.6,1.1,1.6,0.2,0.1,0.4,0.4,0.7,2012
James Johnson,24,SF,TOR,62,40,25.2,9.1,.450,.467,.317,.704,1.2,3.5,4.7,2.0,1.1,1.4,1.6,2.9,2012
Joe Johnson,30,SG,ATL,60,60,35.5,18.8,.454,.489,.388,.849,0.9,2.8,3.7,3.9,0.8,0.2,1.9,1.3,2012
Trey Johnson,27,SG,NOH,11,0,5.5,1.9,.571,.571,,1.000,0.3,0.8,1.1,0.4,0.1,0.0,0.5,0.9,2012
Wesley Johnson,24,SF,MIN,65,64,22.6,6.0,.398,.461,.314,.706,0.4,2.4,2.7,0.9,0.5,0.7,0.9,1.8,2012
Dahntay Jones,31,SF,IND,65,3,16.2,5.3,.409,.402,.429,.838,0.4,1.4,1.8,1.0,0.4,0.2,0.7,1.8,2012
Dominique Jones,23,SG,DAL,33,1,8.1,2.7,.397,.431,.125,.784,0.3,1.1,1.3,1.3,0.3,0.2,0.8,0.8,2012
James Jones,31,SG,MIA,51,10,13.1,3.6,.380,.306,.404,.833,0.1,0.8,1.0,0.4,0.3,0.2,0.2,0.9,2012
Solomon Jones,27,C-PF,TOT,21,1,13.9,3.2,.393,.393,,.826,1.5,1.2,2.8,0.4,0.4,0.5,0.9,2.0,2012
DeAndre Jordan,23,C,LAC,66,66,27.2,7.4,.632,.634,.000,.525,3.1,5.2,8.3,0.3,0.5,2.0,1.1,2.9,2012
Jerome Jordan,25,C,NYK,21,0,5.1,2.0,.515,.515,,.800,0.7,0.6,1.3,0.2,0.0,0.3,0.1,0.7,2012
Cory Joseph,20,PG,SAS,29,1,9.2,2.0,.314,.345,.200,.647,0.2,0.7,0.9,1.2,0.2,0.1,0.4,0.6,2012
Chris Kaman,29,C,NOH,47,33,29.2,13.1,.446,.446,,.785,1.9,5.9,7.7,2.1,0.5,1.6,2.7,2.3,2012
Jason Kapono,30,SG,LAL,27,0,10.0,2.0,.382,.464,.296,1.000,0.1,0.4,0.5,0.4,0.1,0.0,0.2,0.8,2012
D.J. Kennedy,22,SF,CLE,2,0,29.5,6.0,.417,.375,.500,.000,0.5,3.0,3.5,1.5,1.0,0.0,1.5,3.5,2012
Jason Kidd*,38,PG,DAL,48,48,28.7,6.2,.363,.400,.354,.786,0.3,3.8,4.1,5.5,1.7,0.2,1.9,1.7,2012
Linas Kleiza,27,SF,TOR,49,3,21.6,9.7,.402,.446,.346,.810,0.9,3.2,4.1,0.9,0.5,0.1,1.3,2.4,2012
Brandon Knight,20,PG,DET,66,60,32.3,12.8,.415,.434,.380,.759,0.5,2.7,3.2,3.8,0.7,0.2,2.6,2.3,2012
Kyle Korver,30,SG,CHI,65,7,22.6,8.1,.432,.426,.435,.833,0.4,2.0,2.4,1.7,0.6,0.2,0.8,1.7,2012
Kosta Koufos,22,C,DEN,48,24,16.5,5.5,.599,.599,,.600,2.0,3.4,5.4,0.3,0.5,0.9,0.7,2.0,2012
Carl Landry,28,PF,NOH,41,8,24.4,12.5,.503,.507,.000,.799,1.9,3.3,5.2,0.9,0.3,0.3,1.6,2.2,2012
Ty Lawson,24,PG,DEN,61,61,34.8,16.4,.488,.531,.365,.824,0.9,2.8,3.7,6.6,1.3,0.1,2.4,1.5,2012
Courtney Lee,26,SG,HOU,58,26,30.3,11.4,.433,.452,.401,.826,0.4,2.3,2.7,1.5,1.2,0.4,1.1,1.8,2012
David Lee,28,PF,GSW,57,57,37.2,20.1,.503,.506,.000,.782,3.0,6.6,9.6,2.8,0.9,0.4,2.6,3.1,2012
Malcolm Lee,21,SG,MIN,19,0,12.8,3.3,.390,.429,.200,.824,0.5,0.9,1.4,1.6,0.4,0.2,0.9,1.2,2012
Kawhi Leonard,20,SF,SAS,64,39,24.0,7.9,.493,.536,.376,.773,1.6,3.5,5.1,1.1,1.3,0.4,0.7,1.4,2012
Travis Leslie,21,SG,LAC,10,0,4.5,1.4,.357,.357,,.444,0.6,0.3,0.9,0.5,0.2,0.2,0.2,0.4,2012
Jon Leuer,22,PF,MIL,46,12,12.1,4.7,.508,.516,.333,.750,1.0,1.6,2.6,0.5,0.3,0.4,0.4,1.5,2012
Rashard Lewis,32,SF,WAS,28,15,26.0,7.8,.385,.448,.239,.838,1.2,2.7,3.9,1.0,0.8,0.4,1.1,1.8,2012
DeAndre Liggins,23,SF,ORL,17,0,6.8,1.9,.480,.571,.000,.474,0.4,0.5,0.9,0.3,0.4,0.0,0.6,0.4,2012
Jeremy Lin,23,PG,NYK,35,25,26.9,14.6,.446,.477,.320,.798,0.5,2.5,3.1,6.2,1.6,0.3,3.6,2.2,2012
Shaun Livingston,26,SG,MIL,58,27,18.8,5.5,.469,.466,.667,.785,0.7,1.4,2.1,2.1,0.5,0.3,1.1,1.4,2012
Brook Lopez,23,C,NJN,5,5,27.2,19.2,.494,.494,,.625,1.6,2.0,3.6,1.2,0.2,0.8,1.2,1.6,2012
Robin Lopez,23,C,PHO,64,0,14.0,5.4,.461,.461,,.714,1.4,1.9,3.3,0.3,0.3,0.9,0.7,2.0,2012
Kevin Love,23,PF,MIN,55,55,39.0,26.0,.448,.475,.372,.824,4.1,9.2,13.3,2.0,0.9,0.5,2.3,2.8,2012
Kyle Lowry,25,PG,HOU,47,38,32.1,14.3,.409,.434,.374,.864,0.8,3.7,4.5,6.6,1.6,0.3,2.8,2.8,2012
John Lucas III,29,PG,CHI,49,2,14.8,7.5,.399,.404,.393,.875,0.4,1.1,1.6,2.2,0.4,0.0,0.9,0.9,2012
Shelvin Mack,21,PG,WAS,64,0,12.2,3.6,.400,.427,.286,.712,0.2,1.3,1.4,2.0,0.4,0.0,0.8,0.8,2012
Vernon Macklin,25,C,DET,23,0,5.9,2.0,.543,.543,,.571,0.6,0.9,1.5,0.2,0.2,0.2,0.1,0.4,2012
Corey Maggette,32,SF,CHA,32,28,27.5,15.0,.373,.375,.364,.856,0.7,3.3,3.9,1.2,0.7,0.0,1.8,2.6,2012
Jamaal Magloire,33,C,TOR,34,1,11.0,1.2,.378,.378,,.259,0.7,2.6,3.3,0.2,0.1,0.3,0.6,1.9,2012
Ian Mahinmi,25,C,DAL,61,12,18.7,5.8,.546,.549,.000,.639,1.8,3.0,4.7,0.2,0.6,0.5,0.8,2.9,2012
Shawn Marion,33,SF,DAL,63,63,30.5,10.6,.446,.464,.294,.796,2.3,5.1,7.4,2.1,1.1,0.6,1.6,1.4,2012
Cartier Martin,27,SF,WAS,17,2,23.0,9.3,.440,.508,.387,.579,0.7,2.7,3.4,0.6,0.6,0.1,0.8,2.1,2012
Kenyon Martin,34,PF,LAC,42,0,22.4,5.2,.441,.454,.231,.370,1.2,3.1,4.3,0.4,1.0,1.0,0.8,2.5,2012
Kevin Martin,28,SG,HOU,40,40,31.6,17.1,.413,.462,.347,.894,0.3,2.3,2.7,2.8,0.7,0.1,1.8,1.8,2012
Roger Mason,31,SG,WAS,52,0,13.4,5.5,.399,.423,.383,.778,0.1,1.2,1.3,0.9,0.3,0.1,0.6,0.6,2012
Wesley Matthews,25,SG,POR,66,53,33.8,13.7,.412,.434,.383,.860,0.8,2.5,3.4,1.7,1.5,0.2,1.1,2.2,2012
Jason Maxiell,28,PF,DET,65,42,22.6,6.5,.478,.480,.000,.547,1.9,3.2,5.1,0.6,0.5,0.8,1.1,2.3,2012
Eric Maynor,24,PG,OKC,9,0,15.2,4.2,.359,.364,.353,1.000,0.3,1.1,1.4,2.4,0.6,0.0,1.2,1.4,2012
O.J. Mayo,24,SG,MEM,66,0,26.8,12.6,.408,.434,.364,.773,0.5,2.7,3.2,2.6,1.1,0.3,1.9,2.1,2012
Luc Mbah a Moute,25,PF,MIL,43,22,23.5,7.7,.510,.514,.250,.641,1.8,3.5,5.3,0.7,0.9,0.5,0.9,2.2,2012
JaVale McGee,24,C,TOT,61,45,25.2,11.3,.556,.556,,.461,2.7,5.1,7.8,0.5,0.6,2.2,1.4,2.7,2012
Tracy McGrady*,32,SF,ATL,52,0,16.1,5.3,.437,.434,.455,.675,0.4,2.5,3.0,2.1,0.3,0.3,1.0,0.7,2012
Dominic McGuire,26,PF,GSW,64,6,17.6,3.5,.448,.456,.000,.736,1.1,2.7,3.8,1.7,0.7,0.6,0.9,1.6,2012
Josh McRoberts,24,PF,LAL,50,6,14.4,2.8,.475,.477,.429,.639,1.2,2.2,3.4,1.0,0.3,0.4,0.6,1.5,2012
Jodie Meeks,24,SG,PHI,66,50,24.9,8.4,.409,.468,.365,.906,0.3,2.2,2.4,0.8,0.6,0.0,0.4,1.2,2012
C.J. Miles,24,SG,UTA,56,14,20.4,9.1,.381,.416,.307,.794,0.5,1.6,2.1,1.2,0.8,0.3,0.9,2.2,2012
Darko Miličić,26,C,MIN,29,23,16.3,4.6,.454,.454,,.432,1.2,2.1,3.3,0.6,0.3,0.9,1.1,2.0,2012
Andre Miller,35,SG,DEN,66,7,27.4,9.7,.438,.478,.217,.811,0.8,2.5,3.3,6.7,1.0,0.1,2.7,2.0,2012
Brad Miller,35,C,MIN,15,1,9.7,2.3,.333,.167,.467,.833,0.3,1.0,1.3,1.6,0.3,0.1,0.8,0.7,2012
Mike Miller,31,SG,MIA,39,2,19.3,6.1,.435,.413,.453,.400,0.6,2.7,3.3,1.1,0.4,0.2,0.8,1.5,2012
Patty Mills,23,PG,SAS,16,3,16.3,10.3,.485,.527,.429,1.000,0.3,1.5,1.8,2.4,0.6,0.1,1.6,0.9,2012
Paul Millsap,26,PF,UTA,64,62,32.8,16.6,.495,.505,.226,.792,2.8,6.0,8.8,2.3,1.8,0.8,1.8,3.5,2012
Nazr Mohammed,34,C,OKC,63,1,11.0,2.7,.467,.470,.000,.565,0.9,1.8,2.7,0.2,0.3,0.6,0.4,1.6,2012
Greg Monroe,21,C,DET,66,66,31.5,15.4,.521,.522,.000,.739,3.6,6.0,9.7,2.3,1.3,0.7,2.4,2.7,2012
Jamario Moon,31,SF,CHA,8,0,15.4,2.3,.292,.357,.200,1.000,0.3,2.5,2.8,0.6,0.1,0.6,1.0,0.6,2012
E'Twaun Moore,22,PG,BOS,38,0,8.7,2.9,.381,.382,.378,1.000,0.1,0.8,0.9,0.9,0.3,0.1,0.6,0.9,2012
Mikki Moore,36,C,GSW,7,0,16.9,3.4,.450,.450,,.857,1.0,2.1,3.1,0.7,0.4,0.4,1.0,3.4,2012
Darius Morris,21,PG,LAL,19,0,8.9,2.4,.429,.424,.444,.667,0.1,0.7,0.8,1.1,0.1,0.0,1.0,0.8,2012
Marcus Morris,22,PF,HOU,17,0,7.4,2.4,.296,.378,.118,.750,0.3,0.6,0.9,0.2,0.1,0.1,0.2,0.7,2012
Markieff Morris,22,PF,PHO,63,7,19.5,7.4,.399,.420,.347,.717,1.1,3.3,4.4,1.0,0.7,0.7,1.1,2.8,2012
Anthony Morrow,26,SG,NJN,62,18,26.4,12.0,.413,.446,.371,.933,0.5,1.5,2.0,1.0,0.7,0.1,1.1,1.4,2012
Timofey Mozgov,25,C,DEN,44,35,15.6,5.4,.526,.526,,.684,1.2,2.9,4.1,0.5,0.3,1.0,1.2,2.0,2012
Byron Mullens,22,C,CHA,65,25,22.5,9.3,.425,.443,.235,.821,1.5,3.6,5.0,0.9,0.3,0.8,1.1,2.1,2012
Troy Murphy,31,PF,LAL,59,0,16.2,3.2,.450,.471,.418,.667,0.7,2.6,3.2,0.9,0.3,0.3,0.4,1.7,2012
Hamady N'Diaye,25,C,WAS,3,0,1.0,0.0,.000,.000,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
Eduardo Nájera,35,PF,CHA,22,0,12.3,2.6,.375,.457,.276,.500,0.5,1.8,2.3,0.5,0.9,0.2,0.3,1.8,2012
Steve Nash*,37,PG,PHO,62,62,31.6,12.5,.532,.580,.390,.894,0.4,2.6,3.0,10.7,0.6,0.1,3.7,0.9,2012
Gary Neal,27,SG,SAS,56,7,21.5,9.9,.436,.448,.419,.781,0.2,1.9,2.1,2.1,0.5,0.0,1.1,1.3,2012
Jameer Nelson,29,PG,ORL,57,57,29.9,11.9,.427,.459,.377,.807,0.5,2.7,3.2,5.7,0.7,0.1,2.4,2.3,2012
Joakim Noah,26,C,CHI,64,64,30.4,10.2,.508,.509,.000,.748,3.8,6.0,9.8,2.5,0.6,1.4,1.4,2.5,2012
Andrés Nocioni,32,SF,PHI,11,1,5.1,1.5,.250,.286,.167,.545,0.1,1.2,1.3,0.1,0.1,0.1,0.5,0.4,2012
Steve Novak,28,PF,NYK,54,0,18.9,8.8,.478,.509,.472,.846,0.2,1.8,1.9,0.2,0.3,0.2,0.4,1.1,2012
Dirk Nowitzki,33,PF,DAL,62,62,33.5,21.6,.457,.481,.368,.896,0.7,6.0,6.7,2.2,0.7,0.5,1.9,2.1,2012
Jermaine O'Neal,33,C,BOS,25,24,22.8,5.0,.433,.433,,.677,1.5,3.9,5.4,0.4,0.3,1.7,0.8,3.2,2012
Lamar Odom,32,SF,DAL,50,4,20.5,6.6,.352,.399,.252,.592,0.7,3.4,4.2,1.7,0.4,0.4,1.0,1.9,2012
Emeka Okafor,29,C,NOH,27,27,28.9,9.9,.533,.533,,.514,2.6,5.3,7.9,0.9,0.6,1.0,1.4,2.7,2012
Mehmet Okur,32,C,NJN,17,14,26.7,7.6,.374,.433,.319,.600,1.3,3.5,4.8,1.8,0.5,0.3,1.5,2.6,2012
Daniel Orton,21,PF,ORL,16,2,11.7,2.8,.567,.586,.000,.440,1.2,1.3,2.4,0.3,0.5,0.6,0.4,1.9,2012
Travis Outlaw,27,SF,SAC,39,5,12.8,4.3,.343,.383,.267,.674,0.5,1.1,1.6,0.4,0.5,0.5,0.5,0.9,2012
Larry Owens,29,SF,NJN,7,0,10.7,1.9,.364,.333,.400,.750,0.3,1.6,1.9,0.6,0.0,0.1,0.3,1.4,2012
Zaza Pachulia,27,C,ATL,58,44,28.3,7.8,.499,.499,,.741,2.7,5.2,7.9,1.4,0.9,0.5,1.4,3.0,2012
Jannero Pargo,32,PG,ATL,50,0,13.4,5.6,.415,.452,.384,.950,0.2,1.3,1.5,1.9,0.4,0.0,1.0,1.3,2012
Jeremy Pargo,25,PG,MEM,44,5,9.6,2.9,.333,.357,.263,.593,0.3,0.6,0.8,1.3,0.3,0.0,1.0,1.0,2012
Anthony Parker,36,SF,CLE,51,51,25.1,7.2,.433,.484,.362,.625,0.2,2.5,2.7,2.4,0.7,0.1,1.0,1.3,2012
Tony Parker,29,PG,SAS,60,60,32.1,18.3,.480,.498,.230,.799,0.4,2.5,2.9,7.7,1.0,0.1,2.6,1.3,2012
Chandler Parsons,23,SF,HOU,63,57,28.6,9.5,.452,.507,.337,.551,1.4,3.3,4.8,2.1,1.2,0.5,1.3,2.3,2012
Patrick Patterson,22,PF,HOU,64,1,23.2,7.7,.440,.443,.000,.702,1.8,2.7,4.5,0.8,0.4,0.6,0.8,1.8,2012
Chris Paul,26,PG,LAC,60,60,36.4,19.8,.478,.511,.371,.861,0.7,2.9,3.6,9.1,2.5,0.1,2.1,2.3,2012
Sasha Pavlović,28,SF,BOS,45,7,11.7,2.7,.391,.471,.293,.375,0.1,1.5,1.6,0.4,0.4,0.3,0.4,1.2,2012
Nikola Peković,26,C,MIN,47,35,26.9,13.9,.564,.564,,.743,3.9,3.5,7.4,0.7,0.6,0.7,1.9,2.1,2012
Kendrick Perkins,27,C,OKC,65,65,26.8,5.1,.489,.489,,.652,1.8,4.7,6.6,1.2,0.4,1.1,1.8,2.9,2012
Johan Petro,26,C,NJN,59,10,15.6,4.2,.419,.417,1.000,.838,1.2,2.6,3.8,0.8,0.4,0.4,0.6,2.1,2012
Paul Pierce*,34,SF,BOS,61,61,34.0,19.4,.443,.476,.366,.852,0.6,4.6,5.2,4.5,1.1,0.4,2.8,2.4,2012
Mickaël Piétrus,29,SG,BOS,42,6,21.9,6.9,.385,.489,.335,.645,0.4,2.7,3.1,0.6,0.5,0.2,0.8,1.9,2012
Dexter Pittman,23,C,MIA,35,6,8.6,3.0,.468,.468,,.643,0.8,1.3,2.0,0.3,0.2,0.2,0.5,2.1,2012
Quincy Pondexter,23,SF,MEM,64,8,15.7,4.2,.452,.518,.301,.623,0.9,1.1,2.0,0.4,0.4,0.1,0.5,1.4,2012
A.J. Price,25,PG,IND,44,1,12.9,3.9,.339,.384,.295,.800,0.3,1.1,1.4,2.0,0.5,0.0,0.7,0.7,2012
Ronnie Price,28,PG,PHO,36,8,14.4,3.6,.377,.419,.295,.800,0.5,1.1,1.6,1.9,0.9,0.1,1.3,2.0,2012
Tayshaun Prince,31,SF,DET,63,63,33.1,12.7,.421,.431,.356,.774,1.1,3.3,4.5,2.4,0.4,0.5,1.2,1.2,2012
Joel Przybilla,32,C,POR,27,19,16.6,2.0,.458,.458,,.611,1.1,4.0,5.1,0.2,0.1,0.6,0.8,2.4,2012
Vladimir Radmanović,31,SF,ATL,49,3,15.4,4.5,.376,.387,.370,.759,0.7,2.2,2.9,1.1,0.4,0.3,0.7,1.3,2012
Anthony Randolph,22,PF,MIN,34,5,15.2,7.4,.470,.472,.000,.762,1.2,2.4,3.6,0.6,0.4,1.0,1.2,1.6,2012
Zach Randolph,30,PF,MEM,28,8,26.3,11.6,.463,.469,.250,.659,2.8,5.3,8.0,1.7,0.8,0.1,1.4,2.0,2012
Michael Redd,32,SG,PHO,51,2,15.1,8.2,.400,.447,.318,.793,0.3,1.2,1.5,0.6,0.3,0.0,0.7,0.6,2012
J.J. Redick,27,SG,ORL,65,22,27.2,11.6,.425,.430,.418,.911,0.3,2.0,2.3,2.5,0.4,0.1,1.0,1.4,2012
