Player_name,age,position,team name,games,games started,minutes,points,Field goals,2FG,3FG,FT,R.offensive,R.defensive,R.total,Assists,Steals,BLK,Turnover,Persona fouls,year played
Marcin Gortat,33,C,WAS,82,82,25.3,8.4,.518,.518,,.675,2.2,5.4,7.6,1.8,0.5,0.7,1.2,2.1,2018
Treveon Graham,24,SG,CHO,63,2,16.7,4.3,.434,.452,.412,.695,0.7,1.3,1.9,0.9,0.5,0.0,0.4,1.7,2018
Jerami Grant,23,PF,OKC,81,1,20.3,8.4,.535,.613,.291,.675,1.1,2.9,3.9,0.7,0.4,1.0,0.7,1.9,2018
Jerian Grant,25,PG,CHI,74,26,22.8,8.4,.416,.468,.326,.745,0.4,1.9,2.3,4.6,0.9,0.1,1.2,1.8,2018
Josh Gray,24,PG,PHO,5,0,17.2,6.4,.268,.286,.231,.636,0.4,1.6,2.0,2.4,1.6,0.4,1.4,1.6,2018
Danny Green,30,SG,SAS,70,60,25.6,8.6,.387,.419,.363,.769,0.6,3.0,3.6,1.6,0.9,1.1,1.1,1.7,2018
Draymond Green,27,PF,GSW,70,70,32.7,11.0,.454,.562,.301,.775,1.1,6.6,7.6,7.3,1.4,1.3,2.9,2.6,2018
Gerald Green,32,SG,HOU,41,2,22.7,12.1,.407,.504,.369,.850,0.4,2.9,3.2,0.6,0.6,0.4,0.8,2.1,2018
JaMychal Green,27,PF,MEM,55,54,28.0,10.3,.457,.499,.339,.721,2.7,5.8,8.4,1.4,0.6,0.5,1.4,2.8,2018
Jeff Green,31,PF,CLE,78,13,23.4,10.8,.477,.540,.312,.868,0.8,2.4,3.2,1.3,0.5,0.4,1.0,1.9,2018
Blake Griffin,28,PF,TOT,58,58,34.0,21.4,.438,.482,.345,.785,1.3,6.1,7.4,5.8,0.7,0.3,2.8,2.4,2018
Daniel Hamilton,22,SG,OKC,6,0,4.7,2.0,.455,.500,.400,,0.0,0.8,0.8,1.3,0.2,0.0,0.3,0.3,2018
Tim Hardaway Jr.,25,SG,NYK,57,54,33.1,17.5,.421,.516,.317,.816,0.6,3.4,3.9,2.7,1.1,0.2,1.6,2.2,2018
James Harden,28,SG,HOU,72,72,35.4,30.4,.449,.531,.367,.858,0.6,4.8,5.4,8.8,1.8,0.7,4.4,2.3,2018
Maurice Harkless,24,SF,POR,59,36,21.4,6.5,.495,.547,.415,.712,0.8,2.0,2.7,0.9,0.8,0.7,0.7,1.7,2018
Montrezl Harrell,24,C,LAC,76,3,17.0,11.0,.635,.641,.143,.626,1.4,2.7,4.0,1.0,0.5,0.7,0.9,1.9,2018
Devin Harris,34,PG,TOT,71,1,18.9,8.4,.412,.476,.348,.835,0.2,1.6,1.8,2.1,0.7,0.2,1.1,2.2,2018
Gary Harris,23,SG,DEN,67,65,34.4,17.5,.485,.553,.396,.827,0.6,2.1,2.6,2.9,1.8,0.2,1.8,1.8,2018
Joe Harris,26,SG,BRK,78,14,25.3,10.8,.491,.589,.419,.827,0.7,2.7,3.3,1.6,0.4,0.3,1.2,2.0,2018
Tobias Harris,25,PF,TOT,80,80,33.4,18.6,.460,.488,.411,.829,0.7,4.7,5.5,2.4,0.9,0.4,1.3,2.1,2018
Aaron Harrison,23,SG,DAL,9,3,25.9,6.7,.275,.385,.209,.765,0.4,2.2,2.7,1.2,1.0,0.2,0.3,3.0,2018
Andrew Harrison,23,PG,MEM,56,46,23.7,9.5,.422,.467,.331,.780,0.4,1.9,2.3,3.2,0.7,0.5,1.4,2.5,2018
Shaquille Harrison,24,PG,PHO,23,2,16.7,6.6,.476,.541,.231,.737,0.4,2.3,2.7,2.4,1.1,0.3,1.0,1.8,2018
Josh Hart,22,SG,LAL,63,23,23.2,7.9,.469,.551,.396,.702,0.7,3.5,4.2,1.3,0.7,0.3,0.7,1.7,2018
Udonis Haslem,37,C,MIA,14,0,5.1,0.6,.200,.286,.125,.500,0.2,0.5,0.7,0.4,0.0,0.1,0.1,0.2,2018
Nigel Hayes,23,SF,TOT,9,0,13.6,3.0,.333,.412,.250,.333,0.4,2.0,2.4,0.7,0.2,0.3,0.2,0.9,2018
Gordon Hayward,27,SF,BOS,1,1,5.0,2.0,.500,1.000,.000,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2018
Reggie Hearn,26,SG,DET,3,0,2.3,1.0,.500,,.500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Myke Henry,25,SF,MEM,20,0,18.9,5.4,.376,.431,.328,.600,0.5,1.4,1.9,1.1,1.6,0.3,1.0,1.4,2018
John Henson,27,C,MIL,76,69,25.9,8.8,.572,.578,.143,.570,2.0,4.8,6.8,1.5,0.6,1.4,1.1,2.7,2018
Juancho Hernangómez,22,PF,DEN,25,3,11.1,3.3,.387,.600,.280,.833,0.7,1.4,2.2,0.5,0.2,0.1,0.4,1.0,2018
Willy Hernangómez,23,C,TOT,48,1,10.3,5.1,.555,.566,.417,.656,1.3,2.5,3.8,0.7,0.4,0.3,0.7,1.3,2018
Mario Hezonja,22,SF,ORL,75,30,22.1,9.6,.442,.523,.337,.819,0.5,3.2,3.7,1.4,1.1,0.4,1.1,1.8,2018
Isaiah Hicks,23,PF,NYK,18,0,13.3,4.4,.458,.492,.222,.667,0.6,1.7,2.3,0.9,0.1,0.2,0.9,2.5,2018
Buddy Hield,25,SG,SAC,80,12,25.3,13.5,.446,.457,.431,.877,0.7,3.2,3.8,1.9,1.1,0.3,1.6,1.9,2018
Nenê,35,C,HOU,52,4,14.6,6.5,.569,.574,.000,.636,1.0,2.3,3.4,0.9,0.5,0.3,0.7,2.4,2018
George Hill,31,PG,TOT,67,60,27.0,10.0,.460,.490,.415,.786,0.6,2.1,2.7,2.8,0.9,0.4,1.3,1.9,2018
Solomon Hill,26,SF,NOP,12,1,15.6,2.4,.268,.350,.190,.500,0.8,2.3,3.0,1.8,0.6,0.1,0.8,1.8,2018
Darrun Hilliard,24,SG,SAS,14,0,6.8,1.1,.263,.385,.000,.857,0.0,0.5,0.5,0.8,0.1,0.0,0.3,0.5,2018
Jrue Holiday,27,SG,NOP,81,81,36.1,19.0,.494,.557,.337,.786,0.8,3.7,4.5,6.0,1.5,0.8,2.6,2.5,2018
Justin Holiday,28,SG,CHI,72,72,31.5,12.2,.371,.387,.359,.823,0.4,3.6,4.0,2.1,1.1,0.4,1.3,1.9,2018
John Holland,29,SF,CLE,24,0,7.3,2.3,.288,.261,.306,.692,0.3,0.8,1.0,0.2,0.3,0.1,0.3,0.4,2018
Rondae Hollis-Jefferson,23,SF,BRK,68,59,28.2,13.9,.472,.491,.241,.788,1.5,5.3,6.8,2.5,1.0,0.7,1.8,2.1,2018
Richaun Holmes,24,C,PHI,48,2,15.5,6.5,.560,.624,.129,.661,1.2,3.2,4.4,1.3,0.4,0.6,0.5,2.0,2018
Rodney Hood,25,SG,TOT,60,23,26.9,14.7,.429,.467,.381,.860,0.4,2.4,2.8,1.6,0.8,0.2,1.2,1.8,2018
Scotty Hopson,28,SG,DAL,1,0,8.0,1.0,.000,.000,,.500,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2018
Al Horford,31,C,BOS,72,72,31.6,12.9,.489,.514,.429,.783,1.4,5.9,7.4,4.7,0.6,1.1,1.8,1.9,2018
Danuel House Jr.,24,SG,PHO,23,3,17.5,6.6,.434,.577,.259,.806,0.6,2.7,3.3,1.1,0.3,0.3,0.5,1.0,2018
Dwight Howard,32,C,CHO,81,81,30.4,16.6,.555,.559,.143,.574,3.1,9.3,12.5,1.3,0.6,1.6,2.6,3.1,2018
Josh Huestis,26,PF,OKC,69,10,14.2,2.3,.330,.403,.287,.300,0.6,1.7,2.3,0.3,0.2,0.6,0.4,1.2,2018
R.J. Hunter,24,SG,HOU,5,1,9.0,3.8,.350,.667,.214,1.000,0.0,1.0,1.0,0.6,0.6,0.0,0.4,1.4,2018
Vince Hunter,23,PF,MEM,4,0,1.8,1.5,.600,.600,,,0.5,0.3,0.8,0.0,0.0,0.3,0.3,0.0,2018
Serge Ibaka,28,PF,TOR,76,76,27.5,12.6,.483,.559,.360,.797,1.0,5.3,6.3,0.8,0.4,1.3,1.2,2.8,2018
Andre Iguodala,34,SF,GSW,64,7,25.3,6.0,.463,.567,.282,.632,0.8,3.1,3.8,3.3,0.8,0.6,1.0,1.5,2018
Ersan İlyasova,30,PF,TOT,69,43,25.1,10.9,.452,.517,.360,.778,1.7,4.2,5.9,1.3,0.9,0.4,1.0,2.3,2018
Joe Ingles,30,SF,UTA,82,81,31.4,11.5,.467,.516,.440,.795,0.3,3.9,4.2,4.8,1.1,0.2,1.9,2.2,2018
Andre Ingram,32,SG,LAL,2,0,32.0,12.0,.471,.375,.556,1.000,0.5,2.5,3.0,3.5,1.5,1.5,1.5,1.5,2018
Brandon Ingram,20,SF,LAL,59,59,33.5,16.1,.470,.483,.390,.681,1.0,4.4,5.3,3.9,0.8,0.7,2.5,2.8,2018
Kyrie Irving,25,PG,BOS,60,60,32.2,24.4,.491,.541,.408,.889,0.6,3.2,3.8,5.1,1.1,0.3,2.3,2.0,2018
Jonathan Isaac,20,PF,ORL,27,10,19.9,5.4,.379,.394,.348,.760,0.6,3.1,3.7,0.7,1.2,1.1,1.0,1.8,2018
Wes Iwundu,23,SF,ORL,62,12,16.5,3.7,.427,.488,.196,.723,0.6,1.6,2.2,0.9,0.5,0.2,0.5,1.3,2018
Jarrett Jack,34,PG,NYK,62,56,25.0,7.5,.427,.459,.291,.840,0.4,2.7,3.1,5.6,0.6,0.1,1.9,1.6,2018
Aaron Jackson,31,PG,HOU,1,0,35.0,8.0,.333,.400,.250,.500,2.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,2018
Demetrius Jackson,23,PG,TOT,15,0,5.3,1.1,.389,.545,.143,.500,0.3,0.5,0.8,0.6,0.3,0.1,0.7,0.5,2018
Josh Jackson,20,SF,PHO,77,35,25.4,13.1,.417,.464,.263,.634,1.2,3.3,4.6,1.5,1.0,0.5,1.9,2.8,2018
Justin Jackson,22,SF,SAC,68,41,22.1,6.7,.442,.547,.308,.722,0.4,2.4,2.8,1.1,0.4,0.2,0.6,1.2,2018
Reggie Jackson,27,PG,DET,45,45,26.7,14.6,.426,.475,.308,.836,0.6,2.1,2.8,5.3,0.6,0.1,2.2,1.9,2018
LeBron James,33,PF,CLE,82,82,36.9,27.5,.542,.603,.367,.731,1.2,7.5,8.6,9.1,1.4,0.9,4.2,1.7,2018
Mike James,27,PG,TOT,36,10,19.1,9.3,.383,.435,.265,.762,0.4,2.1,2.5,3.5,0.8,0.2,1.4,1.3,2018
Al Jefferson,33,C,IND,36,1,13.4,7.0,.534,.541,.000,.833,0.8,3.1,4.0,0.8,0.4,0.6,0.6,1.8,2018
Richard Jefferson,37,SF,DEN,20,0,8.2,1.5,.444,.500,.286,.571,0.1,0.8,0.9,0.8,0.1,0.1,0.3,0.6,2018
Brandon Jennings,28,PG,MIL,14,0,14.6,5.2,.375,.462,.273,1.000,0.4,1.9,2.2,3.1,0.4,0.3,1.3,0.8,2018
Jonas Jerebko,30,PF,UTA,74,19,15.3,5.8,.466,.511,.414,.807,0.7,2.6,3.3,0.6,0.3,0.2,0.4,1.7,2018
Amir Johnson,30,C,PHI,74,18,15.8,4.6,.538,.570,.313,.612,1.7,2.8,4.5,1.6,0.6,0.6,0.7,2.6,2018
Brice Johnson,23,PF,TOT,18,0,5.4,2.4,.476,.488,.000,.600,0.5,1.2,1.7,0.1,0.5,0.3,0.3,0.7,2018
Dakari Johnson,22,C,OKC,31,6,5.2,1.8,.564,.564,,.550,0.5,0.6,1.1,0.3,0.2,0.3,0.1,0.9,2018
James Johnson,30,PF,MIA,73,41,26.6,10.8,.503,.587,.308,.698,0.8,4.1,4.9,3.8,1.0,0.7,1.9,2.6,2018
Joe Johnson,36,SF,TOT,55,4,21.9,6.8,.406,.493,.276,.889,0.3,2.9,3.1,1.5,0.3,0.1,0.9,1.2,2018
Omari Johnson,28,PF,MEM,4,0,18.8,5.5,.429,.556,.333,,1.0,1.8,2.8,1.8,0.5,0.0,0.8,1.5,2018
Stanley Johnson,21,SF,DET,69,50,27.4,8.7,.375,.439,.286,.772,0.5,3.2,3.7,1.6,1.4,0.2,1.1,2.4,2018
Tyler Johnson,25,PG,MIA,72,39,28.5,11.7,.435,.491,.367,.822,0.5,3.0,3.4,2.3,0.8,0.5,1.1,2.1,2018
Wesley Johnson,30,SF,LAC,74,40,20.1,5.4,.408,.471,.339,.741,0.4,2.5,2.9,0.8,1.0,0.8,0.7,2.0,2018
Nikola Jokić,22,C,DEN,75,73,32.6,18.5,.499,.538,.396,.850,2.6,8.1,10.7,6.1,1.2,0.8,2.8,2.8,2018
Damian Jones,22,C,GSW,15,0,5.9,1.7,.500,.500,,.600,0.3,0.6,0.9,0.1,0.1,0.2,0.3,0.9,2018
Derrick Jones Jr.,20,SF,TOT,20,8,12.3,3.1,.396,.514,.167,.667,1.1,0.9,1.9,0.5,0.2,0.7,0.4,1.2,2018
Jalen Jones,24,SF,TOT,16,0,11.3,4.6,.382,.381,.385,.632,0.8,1.6,2.4,0.3,0.3,0.1,0.4,1.4,2018
Tyus Jones,21,PG,MIN,82,11,17.9,5.1,.457,.528,.349,.877,0.2,1.4,1.6,2.8,1.2,0.1,0.7,1.3,2018
DeAndre Jordan,29,C,LAC,77,77,31.5,12.0,.645,.645,,.580,4.3,10.9,15.2,1.5,0.5,0.9,1.8,2.6,2018
Cory Joseph,26,PG,IND,82,17,27.0,7.9,.424,.457,.353,.745,0.5,2.7,3.2,3.2,1.0,0.2,1.1,1.7,2018
Frank Kaminsky,24,PF,CHO,79,4,23.2,11.1,.429,.459,.380,.799,0.6,3.1,3.6,1.6,0.5,0.2,0.8,1.2,2018
Luke Kennard,21,SG,DET,73,9,20.0,7.6,.443,.463,.415,.855,0.3,2.1,2.4,1.7,0.6,0.2,0.9,1.2,2018
Michael Kidd-Gilchrist,24,SF,CHO,74,74,25.0,9.2,.504,.505,.000,.684,1.1,2.9,4.1,1.0,0.7,0.4,0.7,1.9,2018
Sean Kilpatrick,28,SG,TOT,52,1,12.3,6.3,.374,.427,.319,.889,0.1,1.6,1.7,0.9,0.3,0.1,0.7,0.6,2018
Maxi Kleber,26,PF,DAL,72,36,16.8,5.4,.489,.613,.313,.746,1.0,2.3,3.3,0.7,0.4,0.7,0.4,1.6,2018
Furkan Korkmaz,20,SG,PHI,14,0,5.7,1.6,.286,.273,.294,.500,0.1,0.6,0.8,0.3,0.1,0.1,0.1,0.9,2018
Luke Kornet,22,PF,NYK,20,1,16.3,6.7,.392,.457,.354,.727,0.6,2.7,3.2,1.3,0.3,0.8,0.6,1.4,2018
Kyle Korver,36,SG,CLE,73,4,21.6,9.2,.459,.537,.436,.889,0.1,2.1,2.3,1.2,0.4,0.4,0.8,1.8,2018
Kosta Koufos,28,C,SAC,71,13,19.6,6.7,.571,.571,,.446,2.1,4.5,6.6,1.2,0.7,0.5,0.7,2.1,2018
Kyle Kuzma,22,PF,LAL,77,37,31.2,16.1,.450,.511,.366,.707,1.1,5.1,6.3,1.8,0.6,0.4,1.8,2.1,2018
Mindaugas Kuzminskas,28,SF,NYK,1,0,2.0,0.0,.000,.000,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Skal Labissière,21,PF,SAC,60,28,20.7,8.7,.448,.459,.353,.805,1.7,3.2,4.8,1.2,0.4,0.8,1.2,2.2,2018
Jeremy Lamb,25,SG,CHO,80,18,24.6,12.9,.457,.495,.370,.861,0.6,3.4,4.1,2.3,0.8,0.4,1.2,1.7,2018
Shane Larkin,25,PG,BOS,54,2,14.4,4.3,.384,.398,.360,.865,0.3,1.4,1.7,1.8,0.5,0.0,0.6,1.1,2018
Joffrey Lauvergne,26,C,SAS,55,1,9.7,4.1,.516,.530,.000,.638,1.1,2.0,3.1,0.7,0.2,0.1,0.6,0.8,2018
Zach LaVine,22,SG,CHI,24,24,27.3,16.7,.383,.405,.341,.813,0.4,3.5,3.9,3.0,1.0,0.2,1.8,2.3,2018
Jake Layman,23,SF,POR,35,1,4.6,1.0,.298,.370,.200,.667,0.1,0.3,0.5,0.3,0.2,0.1,0.1,0.4,2018
T.J. Leaf,20,PF,IND,53,0,8.7,2.9,.471,.489,.429,.625,0.5,1.0,1.5,0.2,0.1,0.1,0.2,0.8,2018
Courtney Lee,32,SG,NYK,76,69,30.4,12.0,.454,.482,.406,.919,0.4,2.6,2.9,2.4,1.1,0.2,1.1,1.4,2018
Damion Lee,25,SG,ATL,15,11,26.9,10.7,.408,.511,.250,.759,0.7,4.0,4.7,1.9,1.3,0.1,0.9,1.7,2018
Walt Lemon Jr.,25,PG,NOP,5,0,7.0,3.4,.438,.400,1.000,.667,0.0,0.4,0.4,1.0,0.0,0.2,0.8,1.0,2018
Alex Len,24,C,PHO,69,13,20.2,8.5,.566,.568,.333,.684,2.5,5.0,7.5,1.2,0.4,0.9,1.1,2.3,2018
Kawhi Leonard,26,SF,SAS,9,9,23.3,16.2,.468,.539,.314,.816,0.7,4.0,4.7,2.3,2.0,1.0,1.8,1.0,2018
Meyers Leonard,25,C,POR,33,2,7.7,3.4,.590,.673,.423,.818,0.4,1.8,2.1,0.5,0.2,0.0,0.3,1.1,2018
Jon Leuer,28,PF,DET,8,0,17.0,5.4,.417,.455,.000,.867,0.9,3.1,4.0,0.6,0.1,0.4,0.9,2.0,2018
Caris LeVert,23,SF,BRK,71,10,26.3,12.1,.435,.480,.347,.711,0.7,2.9,3.7,4.2,1.2,0.3,2.2,2.2,2018
DeAndre Liggins,29,SG,TOT,58,4,12.5,1.7,.377,.396,.358,.400,0.1,1.2,1.3,0.8,0.6,0.2,0.3,1.4,2018
Damian Lillard,27,PG,POR,73,73,36.6,26.9,.439,.501,.361,.916,0.8,3.6,4.5,6.6,1.1,0.4,2.8,1.6,2018
Jeremy Lin,29,PG,BRK,1,1,25.0,18.0,.417,.400,.500,1.000,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,2018
Shaun Livingston,32,PG,GSW,71,7,15.9,5.5,.501,.509,.000,.820,0.5,1.4,1.8,2.0,0.5,0.3,0.8,1.6,2018
Kevon Looney,21,C,GSW,66,4,13.8,4.0,.580,.590,.200,.545,1.3,2.0,3.3,0.6,0.5,0.8,0.5,1.6,2018
Brook Lopez,29,C,LAL,74,72,23.4,13.0,.465,.549,.345,.703,1.0,3.0,4.0,1.7,0.4,1.3,1.3,2.6,2018
Robin Lopez,29,C,CHI,64,64,26.4,11.8,.530,.536,.286,.756,2.1,2.4,4.5,1.9,0.2,0.8,1.7,1.7,2018
Kevin Love,29,C,CLE,59,59,28.0,17.6,.458,.494,.415,.880,1.7,7.5,9.3,1.7,0.7,0.4,1.5,2.0,2018
Kyle Lowry,31,PG,TOR,78,78,32.2,16.2,.427,.474,.399,.854,0.8,4.7,5.6,6.9,1.1,0.2,2.3,2.5,2018
Timothé Luwawu-Cabarrot,22,SF,PHI,52,7,15.5,5.8,.375,.431,.335,.793,0.3,1.1,1.4,1.0,0.2,0.1,0.7,1.9,2018
Tyler Lydon,21,PF,DEN,1,0,2.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Trey Lyles,22,PF,DEN,73,2,19.1,9.9,.491,.563,.381,.706,0.8,4.0,4.8,1.2,0.4,0.5,0.8,1.5,2018
Shelvin Mack,27,PG,ORL,69,3,19.8,6.9,.430,.473,.345,.711,0.3,2.1,2.4,3.9,0.8,0.1,1.3,1.3,2018
Josh Magette,28,PG,ATL,18,0,12.0,2.6,.326,.292,.364,1.000,0.1,0.9,1.1,3.2,0.4,0.1,0.5,0.9,2018
Ian Mahinmi,31,C,WAS,77,0,14.9,4.8,.556,.561,.000,.703,1.8,2.3,4.1,0.7,0.5,0.5,1.3,3.0,2018
Thon Maker,20,C,MIL,74,12,16.7,4.8,.411,.467,.298,.699,1.0,2.0,3.0,0.6,0.5,0.7,0.6,2.2,2018
Boban Marjanović,29,C,TOT,39,1,8.6,6.0,.534,.534,,.794,1.2,2.5,3.7,0.6,0.3,0.3,0.9,1.3,2018
Lauri Markkanen,20,PF,CHI,68,68,29.7,15.2,.434,.497,.362,.843,1.2,6.3,7.5,1.2,0.6,0.6,1.2,1.5,2018
Jarell Martin,23,PF,MEM,73,36,22.8,7.7,.446,.470,.347,.767,1.3,3.0,4.4,1.0,0.5,0.7,1.2,2.9,2018
Frank Mason III,23,PG,SAC,52,2,18.9,7.9,.379,.384,.360,.817,0.6,1.9,2.5,2.8,0.7,0.2,1.3,1.4,2018
Mangok Mathiang,25,C,CHO,4,0,5.0,2.0,.571,.571,,.000,0.8,1.8,2.5,0.0,0.3,0.0,0.0,1.3,2018
Wesley Matthews,31,SF,DAL,63,62,33.8,12.7,.406,.441,.381,.822,0.4,2.7,3.1,2.7,1.2,0.3,1.3,2.2,2018
Luc Mbah a Moute,31,PF,HOU,61,15,25.6,7.5,.481,.599,.364,.684,0.4,2.7,3.0,0.9,1.2,0.4,1.1,1.6,2018
James Michael McAdoo,25,PF,PHI,3,0,6.0,2.7,.286,,.286,1.000,0.0,0.7,0.7,0.0,0.0,0.3,0.3,0.3,2018
Patrick McCaw,22,SG,GSW,57,10,16.9,4.0,.409,.503,.238,.765,0.3,1.2,1.4,1.4,0.8,0.2,0.7,1.2,2018
CJ McCollum,26,SG,POR,81,81,36.1,21.4,.443,.465,.397,.836,0.7,3.3,4.0,3.4,1.0,0.4,1.9,2.1,2018
T.J. McConnell,25,PG,PHI,76,1,22.4,6.3,.499,.510,.435,.795,0.5,2.5,3.0,4.0,1.2,0.2,1.5,1.6,2018
Erik McCree,24,SF,UTA,4,0,2.0,0.0,.000,.000,.000,,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,2018
Chris McCullough,22,PF,WAS,19,0,4.7,2.4,.429,.500,.125,.643,0.4,0.9,1.3,0.2,0.0,0.3,0.1,0.4,2018
Doug McDermott,26,SF,TOT,81,4,21.8,7.8,.467,.497,.426,.790,0.5,2.0,2.5,1.0,0.2,0.2,0.7,1.5,2018
JaVale McGee,30,C,GSW,65,17,9.5,4.8,.621,.638,.000,.731,0.9,1.7,2.6,0.5,0.3,0.9,0.4,1.4,2018
Rodney McGruder,26,SG,MIA,18,2,16.6,5.1,.493,.553,.429,.500,0.6,1.2,1.8,0.9,0.4,0.2,0.2,1.2,2018
Trey McKinney-Jones,27,SG,IND,1,0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Alfonzo McKinnie,25,SF,TOR,14,0,3.8,1.5,.533,.833,.333,.667,0.1,0.4,0.5,0.1,0.1,0.1,0.2,0.6,2018
Ben McLemore,24,SG,MEM,56,17,19.5,7.5,.421,.477,.346,.828,0.6,1.9,2.5,0.9,0.7,0.3,1.1,2.5,2018
Josh McRoberts,30,PF,DAL,2,0,3.0,0.0,.000,,.000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018
Jodie Meeks,30,SG,WAS,77,0,14.5,6.3,.399,.464,.343,.863,0.2,1.4,1.6,0.9,0.4,0.1,0.5,0.7,2018
Salah Mejri,31,C,DAL,61,1,12.0,3.5,.642,.657,.000,.576,1.4,2.6,4.0,0.6,0.4,1.1,0.6,2.0,2018
Jordan Mickey,23,PF,MIA,23,3,12.3,4.0,.476,.561,.125,.684,0.8,2.7,3.5,0.4,0.3,0.4,0.8,1.6,2018
Khris Middleton,26,SF,MIL,82,82,36.4,20.1,.466,.517,.359,.884,0.5,4.7,5.2,4.0,1.5,0.3,2.3,3.3,2018
C.J. Miles,30,SF,TOR,70,3,19.1,10.0,.379,.434,.361,.835,0.3,1.9,2.2,0.8,0.5,0.3,0.6,1.9,2018
Darius Miller,27,SF,NOP,82,3,23.7,7.8,.444,.535,.411,.866,0.2,1.8,2.0,1.4,0.3,0.2,0.7,2.0,2018
Malcolm Miller,24,SF,TOR,15,4,8.4,2.5,.464,.714,.381,1.000,0.3,0.7,1.0,0.2,0.1,0.1,0.3,0.7,2018
Patty Mills,29,PG,SAS,82,36,25.7,10.0,.411,.470,.372,.890,0.3,1.6,1.9,2.8,0.7,0.1,1.3,1.6,2018
Paul Millsap,32,PF,DEN,38,37,30.1,14.6,.464,.506,.345,.696,1.7,4.7,6.4,2.8,1.0,1.2,1.9,2.6,2018
Nikola Mirotić,26,PF,TOT,55,14,27.2,15.6,.447,.525,.377,.818,1.1,6.3,7.4,1.5,0.8,0.7,1.1,2.0,2018
Donovan Mitchell,21,SG,UTA,79,71,33.4,20.5,.437,.502,.340,.805,0.7,3.1,3.7,3.7,1.5,0.3,2.7,2.7,2018
Naz Mitrou-Long,24,SG,UTA,1,0,1.0,3.0,1.000,,1.000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Malik Monk,19,SG,CHO,63,0,13.6,6.7,.360,.385,.342,.842,0.1,0.9,1.0,1.4,0.3,0.1,0.8,1.0,2018
Greg Monroe,27,C,TOT,51,14,20.4,10.3,.565,.565,,.739,2.1,4.7,6.9,2.2,0.9,0.5,1.8,1.9,2018
Luis Montero,24,SG,DET,2,0,4.0,0.0,.000,.000,,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2018
Ben Moore,22,PF,IND,2,0,4.5,0.0,,,,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,2.0,2018
E'Twaun Moore,28,SG,NOP,82,80,31.5,12.5,.508,.556,.425,.706,0.7,2.2,2.9,2.3,1.0,0.1,1.2,2.2,2018
Eric Moreland,26,PF,DET,67,3,12.0,2.1,.541,.541,,.379,1.2,2.9,4.1,1.2,0.5,0.8,0.6,1.7,2018
Jaylen Morris,22,SG,ATL,6,0,16.3,4.7,.406,.500,.200,,0.3,2.3,2.7,1.2,0.3,0.2,1.0,0.3,2018
Marcus Morris,28,PF,BOS,54,21,26.7,13.6,.429,.467,.368,.805,0.8,4.6,5.4,1.3,0.6,0.2,1.2,1.9,2018
Markieff Morris,28,PF,WAS,73,73,27.0,11.5,.480,.529,.367,.820,1.0,4.6,5.6,1.9,0.8,0.5,1.7,3.0,2018
Monte Morris,22,PG,DEN,3,0,8.3,3.3,.667,.800,.000,1.000,0.0,0.7,0.7,2.3,1.0,0.0,0.3,0.3,2018
Johnathan Motley,22,PF,DAL,11,4,16.0,8.7,.533,.565,.167,.536,1.3,3.2,4.5,0.6,0.3,0.2,0.8,1.6,2018
Timofey Mozgov,31,C,BRK,31,13,11.6,4.2,.559,.640,.222,.767,1.0,2.1,3.2,0.4,0.2,0.4,1.1,1.3,2018
Emmanuel Mudiay,21,PG,TOT,64,14,19.5,8.6,.388,.415,.318,.760,0.4,2.0,2.4,3.2,0.6,0.2,1.8,1.3,2018
Shabazz Muhammad,25,SF-SG,TOT,43,2,9.7,5.0,.447,.478,.259,.780,0.5,1.2,1.8,0.3,0.2,0.1,0.1,0.7,2018
Xavier Munford,25,SG,MIL,6,0,3.5,0.5,.167,.250,.000,.500,0.2,0.0,0.2,0.7,0.2,0.0,0.3,0.7,2018
Dejounte Murray,21,PG,SAS,81,48,21.5,8.1,.443,.454,.265,.709,1.4,4.3,5.7,2.9,1.2,0.4,1.7,1.9,2018
Jamal Murray,20,PG,DEN,81,80,31.7,16.7,.451,.502,.378,.905,1.0,2.7,3.7,3.4,1.0,0.3,2.1,2.1,2018
Mike Muscala,26,C,ATL,53,7,20.0,7.6,.458,.559,.371,.919,1.1,3.3,4.3,1.0,0.6,0.5,0.8,1.5,2018
Abdel Nader,24,SF,BOS,48,1,10.9,3.0,.336,.321,.354,.590,0.3,1.2,1.5,0.5,0.3,0.2,0.7,0.9,2018
